NumFlights,merged_labels
65,2.0
147,4.0
53,2.0
49,4.0
62,4.0
218,2.0
250,2.0
45,2.0
185,2.0
164,4.0
185,4.0
66,4.0
0,3.0
36,
225,2.0
224,4.0
215,2.0
53,4.0
55,1.0
48,1.0
44,1.0
172,2.0
87,1.0
71,1.0
48,1.0
67,
196,2.0
107,4.0
134,2.0
69,4.0
181,2.0
53,2.0
243,2.0
45,2.0
194,1.0
59,2.0
258,2.0
62,2.0
213,2.0
230,4.0
51,4.0
54,2.0
222,4.0
45,
229,2.0
147,2.0
82,2.0
49,4.0
39,
200,2.0
76,1.0
49,2.0
204,1.0
39,2.0
40,1.0
148,2.0
206,4.0
58,2.0
31,
250,4.0
29,
69,2.0
61,2.0
151,2.0
125,2.0
202,4.0
38,
57,4.0
33,
180,2.0
85,1.0
81,1.0
48,1.0
63,1.0
68,4.0
65,2.0
190,2.0
47,4.0
130,2.0
72,1.0
78,1.0
62,2.0
32,
30,
11,
30,
128,2.0
65,2.0
65,1.0
38,1.0
76,2.0
64,1.0
207,2.0
58,4.0
162,2.0
190,2.0
245,2.0
59,2.0
60,2.0
47,2.0
73,4.0
77,4.0
43,
96,4.0
199,2.0
50,4.0
185,2.0
63,4.0
51,
240,4.0
8,
56,4.0
59,2.0
88,1.0
51,4.0
93,2.0
65,2.0
62,2.0
85,1.0
39,
146,2.0
189,2.0
115,2.0
42,1.0
65,4.0
128,4.0
152,2.0
71,2.0
60,1.0
53,2.0
46,1.0
198,2.0
62,1.0
63,4.0
95,1.0
46,2.0
78,1.0
26,
18,
147,2.0
46,4.0
37,1.0
51,1.0
78,2.0
149,2.0
174,2.0
64,2.0
67,2.0
72,1.0
83,1.0
58,1.0
36,
42,2.0
50,2.0
56,1.0
67,1.0
24,1.0
42,
79,4.0
62,2.0
66,4.0
48,
66,2.0
83,2.0
52,
74,2.0
69,1.0
75,2.0
78,2.0
96,4.0
86,2.0
72,4.0
71,1.0
39,
40,
95,2.0
69,1.0
50,1.0
96,4.0
29,
38,1.0
31,
51,1.0
47,2.0
34,2.0
55,2.0
60,1.0
70,1.0
87,4.0
47,2.0
63,1.0
76,1.0
62,1.0
35,
65,1.0
48,4.0
40,
65,1.0
75,2.0
58,2.0
69,2.0
46,
59,2.0
27,
63,4.0
68,1.0
101,2.0
31,2.0
65,1.0
40,2.0
80,2.0
43,
54,
88,4.0
72,1.0
65,2.0
65,2.0
78,4.0
47,4.0
51,2.0
53,
36,
47,2.0
111,2.0
60,4.0
19,
46,1.0
67,1.0
57,2.0
16,
77,1.0
70,1.0
98,2.0
58,
39,2.0
56,2.0
61,1.0
37,2.0
64,2.0
79,1.0
71,4.0
57,4.0
50,
49,1.0
72,4.0
66,4.0
87,1.0
39,2.0
68,1.0
52,
57,1.0
68,4.0
69,1.0
63,1.0
64,1.0
63,4.0
65,4.0
81,1.0
37,
71,1.0
79,4.0
78,2.0
66,1.0
62,1.0
73,1.0
71,1.0
89,4.0
45,2.0
66,4.0
60,4.0
49,4.0
66,4.0
16,
20,
68,4.0
40,1.0
58,2.0
64,
40,4.0
100,4.0
50,2.0
31,
79,1.0
26,
42,2.0
53,1.0
78,2.0
62,1.0
39,1.0
87,1.0
87,4.0
56,1.0
28,
45,4.0
56,4.0
60,1.0
17,
17,
67,4.0
62,1.0
45,2.0
54,4.0
73,
62,4.0
54,2.0
49,
43,2.0
63,2.0
104,2.0
76,2.0
61,1.0
71,2.0
55,4.0
67,4.0
73,1.0
37,
71,1.0
67,4.0
53,4.0
73,1.0
65,1.0
46,4.0
38,1.0
83,1.0
77,1.0
82,2.0
48,2.0
89,1.0
26,
103,2.0
77,2.0
61,4.0
37,4.0
62,2.0
60,2.0
17,
59,2.0
70,2.0
70,2.0
53,1.0
44,4.0
63,1.0
87,4.0
21,
90,2.0
59,1.0
73,1.0
38,
38,2.0
81,4.0
33,
125,2.0
86,1.0
57,1.0
44,1.0
54,2.0
70,1.0
80,4.0
38,
50,
57,2.0
54,1.0
72,1.0
58,
59,
74,1.0
0,3.0
66,1.0
87,2.0
62,2.0
68,4.0
47,2.0
90,2.0
97,1.0
38,
57,1.0
47,1.0
81,2.0
37,
36,1.0
69,4.0
62,1.0
60,2.0
74,1.0
84,4.0
51,2.0
43,
44,2.0
73,1.0
112,2.0
88,2.0
33,
107,2.0
51,2.0
55,1.0
49,4.0
48,2.0
66,1.0
64,2.0
76,1.0
35,4.0
51,1.0
103,4.0
74,4.0
87,2.0
78,1.0
59,2.0
70,2.0
56,4.0
73,1.0
44,
64,2.0
52,2.0
64,2.0
62,4.0
71,4.0
86,1.0
78,1.0
47,4.0
28,2.0
40,1.0
64,1.0
68,1.0
72,4.0
69,2.0
60,2.0
67,4.0
33,
43,1.0
37,
28,0.0
29,
63,2.0
28,
77,2.0
91,4.0
63,2.0
48,4.0
62,4.0
62,
91,1.0
57,2.0
67,1.0
72,2.0
65,2.0
90,4.0
73,2.0
53,2.0
56,1.0
77,2.0
70,1.0
52,2.0
62,4.0
51,2.0
91,2.0
64,
40,1.0
96,2.0
60,4.0
81,1.0
99,2.0
43,4.0
78,1.0
73,4.0
92,2.0
35,2.0
43,
70,
57,2.0
49,
73,4.0
69,1.0
44,2.0
66,4.0
52,
88,1.0
80,2.0
63,2.0
0,3.0
76,2.0
35,0.0
41,
83,2.0
47,2.0
65,4.0
57,1.0
54,2.0
86,1.0
56,2.0
50,
55,1.0
78,2.0
59,2.0
65,2.0
55,2.0
46,1.0
90,2.0
42,1.0
72,2.0
20,
81,2.0
35,
41,
48,1.0
64,1.0
53,
89,2.0
61,4.0
56,1.0
28,
84,2.0
66,2.0
74,4.0
74,1.0
43,
80,1.0
93,4.0
50,1.0
55,1.0
89,4.0
25,
65,1.0
20,
34,
89,2.0
100,4.0
77,
51,1.0
92,1.0
87,1.0
50,2.0
27,
39,
92,1.0
65,2.0
37,4.0
83,1.0
54,
50,1.0
89,2.0
65,2.0
81,1.0
87,4.0
135,2.0
78,2.0
58,1.0
63,4.0
80,2.0
67,2.0
111,2.0
93,2.0
92,
81,1.0
92,2.0
50,
60,2.0
44,
85,4.0
76,2.0
48,0.0
48,2.0
89,2.0
82,2.0
84,4.0
117,2.0
91,1.0
34,
95,4.0
66,4.0
52,
52,4.0
87,1.0
79,4.0
74,2.0
56,
81,4.0
95,2.0
68,2.0
57,2.0
45,
94,2.0
30,
101,2.0
63,1.0
66,2.0
49,2.0
64,1.0
108,2.0
19,
82,2.0
79,4.0
73,2.0
131,4.0
41,
108,2.0
66,
80,2.0
47,2.0
86,1.0
77,2.0
92,2.0
52,
47,4.0
58,1.0
105,2.0
67,2.0
67,2.0
12,
78,1.0
28,
77,2.0
50,2.0
73,2.0
78,2.0
65,1.0
53,1.0
75,4.0
76,4.0
67,2.0
74,4.0
47,2.0
86,4.0
73,2.0
90,4.0
101,4.0
45,
60,
99,2.0
38,
62,4.0
56,1.0
33,
99,2.0
70,4.0
86,4.0
64,1.0
89,4.0
78,2.0
56,2.0
63,2.0
69,2.0
73,2.0
80,4.0
98,2.0
65,
59,2.0
79,2.0
78,2.0
70,2.0
96,4.0
71,1.0
99,1.0
73,2.0
78,4.0
56,2.0
60,4.0
85,4.0
75,4.0
48,1.0
22,1.0
74,1.0
41,
55,2.0
73,1.0
39,1.0
35,2.0
84,4.0
103,4.0
29,1.0
128,2.0
63,1.0
89,4.0
78,2.0
85,1.0
67,2.0
88,4.0
93,2.0
70,2.0
50,2.0
55,2.0
22,
45,2.0
80,2.0
84,2.0
75,4.0
82,1.0
56,
67,2.0
35,
68,2.0
78,2.0
72,
32,
46,
75,0.0
80,4.0
86,1.0
89,
63,4.0
45,
79,2.0
102,2.0
108,4.0
92,2.0
52,
33,2.0
75,4.0
81,2.0
105,1.0
42,
23,
74,1.0
74,1.0
77,2.0
84,2.0
95,2.0
54,1.0
69,4.0
82,2.0
57,2.0
32,
83,4.0
68,1.0
68,4.0
92,4.0
61,1.0
98,2.0
113,2.0
56,
58,1.0
111,4.0
102,4.0
126,2.0
94,4.0
92,4.0
70,1.0
58,
120,2.0
118,1.0
47,
61,
111,2.0
93,4.0
80,4.0
65,1.0
51,
31,
86,2.0
62,0.0
47,
43,
107,4.0
64,2.0
147,2.0
65,4.0
97,2.0
123,2.0
77,0.0
85,4.0
6,
91,2.0
84,2.0
64,
45,
60,2.0
62,2.0
32,
108,2.0
113,2.0
71,1.0
47,
103,4.0
81,1.0
90,2.0
42,2.0
47,1.0
122,2.0
99,1.0
97,1.0
74,1.0
55,2.0
81,4.0
55,2.0
87,2.0
42,
98,2.0
72,2.0
120,1.0
82,
77,1.0
109,2.0
63,2.0
81,2.0
97,4.0
73,0.0
49,
81,1.0
91,2.0
83,2.0
58,2.0
95,2.0
52,
65,1.0
88,4.0
92,2.0
73,1.0
83,4.0
100,2.0
91,2.0
97,4.0
75,1.0
61,
94,4.0
59,2.0
32,
104,2.0
91,4.0
65,
94,4.0
49,
83,1.0
111,2.0
118,2.0
55,1.0
54,2.0
106,2.0
81,2.0
75,2.0
97,2.0
87,4.0
105,1.0
104,4.0
58,1.0
94,2.0
100,1.0
73,1.0
97,2.0
109,2.0
112,4.0
59,
104,1.0
104,2.0
60,
51,4.0
93,4.0
65,
46,4.0
90,0.0
105,1.0
74,2.0
77,2.0
7,
90,1.0
56,1.0
74,
61,4.0
85,2.0
68,4.0
11,
89,4.0
72,4.0
69,2.0
108,2.0
63,2.0
96,4.0
70,4.0
76,4.0
65,
75,2.0
63,1.0
49,
113,4.0
82,1.0
71,4.0
83,1.0
89,2.0
105,4.0
81,2.0
103,2.0
39,
61,
85,1.0
114,2.0
110,1.0
93,4.0
94,1.0
58,4.0
43,1.0
70,2.0
84,4.0
28,
104,2.0
36,0.0
70,1.0
90,2.0
70,2.0
107,2.0
75,
123,2.0
108,4.0
120,2.0
29,
56,4.0
24,
90,2.0
67,1.0
94,2.0
110,2.0
65,
106,0.0
71,2.0
117,1.0
57,2.0
103,1.0
49,4.0
58,
117,1.0
98,1.0
132,2.0
81,2.0
102,4.0
103,2.0
66,4.0
38,
93,2.0
98,1.0
0,3.0
118,2.0
79,2.0
55,1.0
59,1.0
56,4.0
98,2.0
104,2.0
91,1.0
85,2.0
77,1.0
130,2.0
74,2.0
89,4.0
80,1.0
94,
74,4.0
87,4.0
90,4.0
76,2.0
27,
67,1.0
140,2.0
92,4.0
107,2.0
43,
56,1.0
137,2.0
113,4.0
124,2.0
123,2.0
60,
93,2.0
79,1.0
118,2.0
131,2.0
121,0.0
62,4.0
82,2.0
129,1.0
85,1.0
105,4.0
94,0.0
75,1.0
77,1.0
100,2.0
103,4.0
135,2.0
116,2.0
92,4.0
124,1.0
101,1.0
113,2.0
66,
58,
144,1.0
73,4.0
101,1.0
17,
81,1.0
122,4.0
77,1.0
83,0.0
124,2.0
93,4.0
125,4.0
84,
106,2.0
67,2.0
140,2.0
76,1.0
38,2.0
110,4.0
49,1.0
43,
85,0.0
75,
37,
56,2.0
78,2.0
105,4.0
107,2.0
109,0.0
96,4.0
70,1.0
102,4.0
104,1.0
82,2.0
95,1.0
103,2.0
106,1.0
98,2.0
173,2.0
67,1.0
104,2.0
110,2.0
74,2.0
73,1.0
122,2.0
101,1.0
89,1.0
116,2.0
68,2.0
23,
22,
101,1.0
81,
77,1.0
107,0.0
100,2.0
93,1.0
148,2.0
94,2.0
87,4.0
81,2.0
123,2.0
48,
80,2.0
111,2.0
57,2.0
52,1.0
98,1.0
84,1.0
125,4.0
40,4.0
96,2.0
130,4.0
65,2.0
91,2.0
85,0.0
86,4.0
99,4.0
72,
72,1.0
77,4.0
79,
69,2.0
111,2.0
110,4.0
59,1.0
69,2.0
55,2.0
36,
84,4.0
82,0.0
116,2.0
75,1.0
68,1.0
73,2.0
75,1.0
174,2.0
125,4.0
93,1.0
107,1.0
104,2.0
55,4.0
75,
111,4.0
70,1.0
76,2.0
83,1.0
55,4.0
62,2.0
133,2.0
38,
103,4.0
94,1.0
98,
76,2.0
15,
81,2.0
101,4.0
79,1.0
81,1.0
76,0.0
85,4.0
128,2.0
116,4.0
87,4.0
110,2.0
57,2.0
98,1.0
58,2.0
70,
81,4.0
47,0.0
27,
79,1.0
59,2.0
69,2.0
91,2.0
112,
123,0.0
82,2.0
47,
95,1.0
134,2.0
61,2.0
59,2.0
38,
62,2.0
104,1.0
63,2.0
134,2.0
77,1.0
114,2.0
103,2.0
146,4.0
88,0.0
81,2.0
79,2.0
92,4.0
70,1.0
41,
146,2.0
116,2.0
114,1.0
53,1.0
98,1.0
104,2.0
93,1.0
138,2.0
30,
78,
139,1.0
89,0.0
105,1.0
115,2.0
86,2.0
145,1.0
66,
110,2.0
109,2.0
115,1.0
55,1.0
90,1.0
95,2.0
114,2.0
83,
87,0.0
80,0.0
136,1.0
93,2.0
107,4.0
56,
74,2.0
81,0.0
88,1.0
128,2.0
70,
102,4.0
135,1.0
96,0.0
158,2.0
103,1.0
130,1.0
74,2.0
129,2.0
57,
57,
110,0.0
106,4.0
130,2.0
67,1.0
103,1.0
87,1.0
94,0.0
81,1.0
106,2.0
69,0.0
120,2.0
98,1.0
126,2.0
96,1.0
121,2.0
48,
128,4.0
60,
62,4.0
95,4.0
92,2.0
80,2.0
103,2.0
74,2.0
102,1.0
92,4.0
121,1.0
100,1.0
75,2.0
124,4.0
76,1.0
40,
101,4.0
75,1.0
117,1.0
91,4.0
128,1.0
135,1.0
74,2.0
44,
128,2.0
143,2.0
39,1.0
141,1.0
60,1.0
115,2.0
83,2.0
84,2.0
141,4.0
85,4.0
96,4.0
152,4.0
104,1.0
148,1.0
113,2.0
87,
63,4.0
92,1.0
79,1.0
45,
91,4.0
70,
142,2.0
69,2.0
140,4.0
122,1.0
86,1.0
81,2.0
78,2.0
106,4.0
103,2.0
85,0.0
96,4.0
100,2.0
79,4.0
52,2.0
86,2.0
89,1.0
85,2.0
106,2.0
69,
135,2.0
94,1.0
59,
50,2.0
121,2.0
136,0.0
139,4.0
136,1.0
103,1.0
147,1.0
81,
101,1.0
118,1.0
142,2.0
124,4.0
125,4.0
108,2.0
86,4.0
133,4.0
48,1.0
101,0.0
117,2.0
91,
48,0.0
118,1.0
91,2.0
76,1.0
119,4.0
98,
93,2.0
125,0.0
54,2.0
84,0.0
107,4.0
113,2.0
136,1.0
52,
127,2.0
138,2.0
118,4.0
101,4.0
64,1.0
97,2.0
58,2.0
120,1.0
86,1.0
139,2.0
84,1.0
124,2.0
53,
156,4.0
143,2.0
86,1.0
130,1.0
121,2.0
48,4.0
126,1.0
125,2.0
179,2.0
91,2.0
121,
41,
77,2.0
74,1.0
115,4.0
97,4.0
15,
59,2.0
81,1.0
148,2.0
100,1.0
73,
106,1.0
83,
67,1.0
149,2.0
139,4.0
144,2.0
121,1.0
125,2.0
99,1.0
97,2.0
115,2.0
53,
146,2.0
99,2.0
79,
162,2.0
117,2.0
139,2.0
112,4.0
123,2.0
119,2.0
107,4.0
141,0.0
141,2.0
89,2.0
128,4.0
134,2.0
115,4.0
156,2.0
135,4.0
117,2.0
139,2.0
69,
112,1.0
56,4.0
85,4.0
99,
100,2.0
74,0.0
145,1.0
80,2.0
89,2.0
78,2.0
118,4.0
82,2.0
169,4.0
120,2.0
129,4.0
121,1.0
123,2.0
126,0.0
73,2.0
125,1.0
118,2.0
165,4.0
100,1.0
144,2.0
118,2.0
131,2.0
113,2.0
150,1.0
110,2.0
76,2.0
64,
96,1.0
97,4.0
115,4.0
93,
91,4.0
87,1.0
111,4.0
42,1.0
154,1.0
105,2.0
84,1.0
122,1.0
129,1.0
90,1.0
62,
110,1.0
139,1.0
33,
73,0.0
125,2.0
94,1.0
91,2.0
91,4.0
132,4.0
124,2.0
91,0.0
77,4.0
105,2.0
123,2.0
131,1.0
139,1.0
134,2.0
136,1.0
93,2.0
87,2.0
134,2.0
53,
120,4.0
100,2.0
44,
51,
174,2.0
149,4.0
80,2.0
127,1.0
84,
114,2.0
156,2.0
51,
75,1.0
37,
55,
75,4.0
160,1.0
144,4.0
98,4.0
142,4.0
45,1.0
89,
145,2.0
65,
52,
154,2.0
110,2.0
147,4.0
111,4.0
109,
116,4.0
139,1.0
105,
158,2.0
112,1.0
58,
100,1.0
153,2.0
89,1.0
128,2.0
101,2.0
91,1.0
34,
121,1.0
98,2.0
138,2.0
90,1.0
97,1.0
122,2.0
99,2.0
190,2.0
83,1.0
74,0.0
83,2.0
136,2.0
128,1.0
108,1.0
76,1.0
162,4.0
35,
143,4.0
172,1.0
149,1.0
45,
109,2.0
106,1.0
95,4.0
126,2.0
152,2.0
129,1.0
46,
89,2.0
109,2.0
123,2.0
127,2.0
139,2.0
76,1.0
156,2.0
44,2.0
69,
110,2.0
159,1.0
169,1.0
103,2.0
105,1.0
52,
90,4.0
109,1.0
135,1.0
122,4.0
114,2.0
68,2.0
160,2.0
33,
35,
92,1.0
122,4.0
138,4.0
123,2.0
90,4.0
68,4.0
107,2.0
134,2.0
99,4.0
153,1.0
93,2.0
112,4.0
145,1.0
44,
107,2.0
71,
91,2.0
130,1.0
42,
68,
127,2.0
113,1.0
146,4.0
107,4.0
85,1.0
151,4.0
115,4.0
143,1.0
139,2.0
102,2.0
125,2.0
90,2.0
139,2.0
45,
131,0.0
170,1.0
172,1.0
113,4.0
68,
110,2.0
128,2.0
150,2.0
114,2.0
34,
140,2.0
105,1.0
88,0.0
148,2.0
129,2.0
123,1.0
150,2.0
156,0.0
92,2.0
86,2.0
157,2.0
148,2.0
73,
122,2.0
106,2.0
171,2.0
167,2.0
136,2.0
94,
184,1.0
151,4.0
190,2.0
87,2.0
132,4.0
110,1.0
118,1.0
147,1.0
130,1.0
178,2.0
128,2.0
81,2.0
147,4.0
141,2.0
200,2.0
155,1.0
77,
175,1.0
101,0.0
105,2.0
150,1.0
130,1.0
140,2.0
145,1.0
137,4.0
134,2.0
110,2.0
155,4.0
179,2.0
109,1.0
211,2.0
115,
97,2.0
64,
106,2.0
206,2.0
59,0.0
117,1.0
92,2.0
114,1.0
142,4.0
92,
146,4.0
117,1.0
173,2.0
48,1.0
107,1.0
78,0.0
146,1.0
131,2.0
175,2.0
98,1.0
104,4.0
174,4.0
97,4.0
181,2.0
128,2.0
187,4.0
131,2.0
140,2.0
123,4.0
0,3.0
159,1.0
157,2.0
99,2.0
63,2.0
74,4.0
170,2.0
153,2.0
82,4.0
108,2.0
114,2.0
103,
158,2.0
117,4.0
149,1.0
56,
95,2.0
91,
68,
96,4.0
105,2.0
118,4.0
142,2.0
48,
96,1.0
102,2.0
136,4.0
115,1.0
155,4.0
135,2.0
120,2.0
47,
112,1.0
110,1.0
127,2.0
135,2.0
88,4.0
85,4.0
148,1.0
134,1.0
138,2.0
167,2.0
101,4.0
115,2.0
184,4.0
117,
123,4.0
116,2.0
174,2.0
98,
137,2.0
76,4.0
90,
159,2.0
96,2.0
118,4.0
135,1.0
81,1.0
199,4.0
129,1.0
100,4.0
83,
192,2.0
73,
117,1.0
187,4.0
140,2.0
139,2.0
131,1.0
120,4.0
141,2.0
99,
87,
137,2.0
164,4.0
115,4.0
111,1.0
104,4.0
18,
83,1.0
106,2.0
115,4.0
115,1.0
129,1.0
67,
127,2.0
88,2.0
67,1.0
89,1.0
141,4.0
141,2.0
72,
28,
144,1.0
120,4.0
92,1.0
137,2.0
48,2.0
96,1.0
130,1.0
170,4.0
117,4.0
181,2.0
110,2.0
136,
98,
152,1.0
97,
227,2.0
170,2.0
156,1.0
133,1.0
100,
124,2.0
129,4.0
153,2.0
89,1.0
128,2.0
156,2.0
139,4.0
55,
178,2.0
0,3.0
60,2.0
159,4.0
198,2.0
100,1.0
150,2.0
141,2.0
144,1.0
93,
152,2.0
237,4.0
91,1.0
132,0.0
173,4.0
118,2.0
92,
144,1.0
156,2.0
137,4.0
129,1.0
119,4.0
119,2.0
120,2.0
130,2.0
135,4.0
105,1.0
50,
98,
0,3.0
117,4.0
251,2.0
91,
153,4.0
137,4.0
129,
178,2.0
194,2.0
129,1.0
168,2.0
182,1.0
85,2.0
217,2.0
200,2.0
85,1.0
85,
200,2.0
86,2.0
149,2.0
113,
0,3.0
129,4.0
97,2.0
69,
60,
131,2.0
120,4.0
155,2.0
159,2.0
157,2.0
270,2.0
148,2.0
192,2.0
87,
106,2.0
99,
199,2.0
60,
201,4.0
178,1.0
173,2.0
85,4.0
160,2.0
122,1.0
149,2.0
83,
152,2.0
112,4.0
206,2.0
81,1.0
203,2.0
176,2.0
157,2.0
227,2.0
156,2.0
115,4.0
137,2.0
199,4.0
111,1.0
145,2.0
145,4.0
81,
204,4.0
161,4.0
92,2.0
201,4.0
122,2.0
167,2.0
71,
156,2.0
58,
156,2.0
167,2.0
141,1.0
89,1.0
66,2.0
86,4.0
248,2.0
122,2.0
128,2.0
172,2.0
152,2.0
181,2.0
97,4.0
92,
137,2.0
203,2.0
131,2.0
97,4.0
106,4.0
123,1.0
212,2.0
60,
155,4.0
173,2.0
177,2.0
115,2.0
118,1.0
74,
68,1.0
115,1.0
87,4.0
108,2.0
105,1.0
193,4.0
227,2.0
103,
137,2.0
231,2.0
191,2.0
161,
137,1.0
171,2.0
97,
130,4.0
112,2.0
42,
112,4.0
203,2.0
157,2.0
160,4.0
135,
111,1.0
107,1.0
141,4.0
132,2.0
166,2.0
108,1.0
104,2.0
153,2.0
151,2.0
202,2.0
143,2.0
182,2.0
88,1.0
119,2.0
129,1.0
130,4.0
0,3.0
140,2.0
123,1.0
139,1.0
98,1.0
131,1.0
0,3.0
160,1.0
96,2.0
81,1.0
101,2.0
184,2.0
168,2.0
186,2.0
124,2.0
164,1.0
161,2.0
77,
163,2.0
97,
193,2.0
50,
195,4.0
144,1.0
186,2.0
130,2.0
168,4.0
181,2.0
142,2.0
243,2.0
70,
171,2.0
215,2.0
201,2.0
136,2.0
138,1.0
142,2.0
130,4.0
143,2.0
102,
125,2.0
150,2.0
246,2.0
165,4.0
266,2.0
99,1.0
157,2.0
150,2.0
44,
120,2.0
137,4.0
65,
153,4.0
210,4.0
139,2.0
182,4.0
219,4.0
158,1.0
109,1.0
175,2.0
119,2.0
119,4.0
104,1.0
138,4.0
43,
151,2.0
60,
54,
186,4.0
157,1.0
201,2.0
120,1.0
161,1.0
99,4.0
161,2.0
111,2.0
125,2.0
166,2.0
239,2.0
87,2.0
97,4.0
173,2.0
141,4.0
74,2.0
148,2.0
106,2.0
165,4.0
147,2.0
132,1.0
187,4.0
186,2.0
185,2.0
222,2.0
114,1.0
109,0.0
148,2.0
115,
254,2.0
228,2.0
198,2.0
167,2.0
20,
98,1.0
179,4.0
197,2.0
143,2.0
196,4.0
129,2.0
156,2.0
172,2.0
127,2.0
173,2.0
161,2.0
200,2.0
194,2.0
174,2.0
173,2.0
81,
144,2.0
127,4.0
131,2.0
215,2.0
196,2.0
159,2.0
117,1.0
176,2.0
145,
197,2.0
91,4.0
93,
148,2.0
196,4.0
162,2.0
142,2.0
144,1.0
139,4.0
141,4.0
192,2.0
205,4.0
210,4.0
176,2.0
73,2.0
154,4.0
152,2.0
152,2.0
192,4.0
194,2.0
120,
184,4.0
1,
186,2.0
84,
164,2.0
223,4.0
173,2.0
97,4.0
130,2.0
126,1.0
169,2.0
164,2.0
111,
189,4.0
164,2.0
182,2.0
159,2.0
109,
134,1.0
154,2.0
158,1.0
140,4.0
148,2.0
77,2.0
181,4.0
173,4.0
181,2.0
119,2.0
216,2.0
190,4.0
134,4.0
52,
165,
111,2.0
136,2.0
142,4.0
214,2.0
152,1.0
77,
143,4.0
151,2.0
106,1.0
97,2.0
153,1.0
145,2.0
143,2.0
135,2.0
132,2.0
150,4.0
110,2.0
205,2.0
157,2.0
156,2.0
139,4.0
63,
183,4.0
52,
212,2.0
206,2.0
196,2.0
118,1.0
114,1.0
137,2.0
100,4.0
181,2.0
110,
112,2.0
154,2.0
193,4.0
117,2.0
149,2.0
113,2.0
202,2.0
129,2.0
183,2.0
156,4.0
94,2.0
156,2.0
122,4.0
144,1.0
79,
136,2.0
193,2.0
98,
172,4.0
162,2.0
100,
165,2.0
127,4.0
168,2.0
141,2.0
202,2.0
130,2.0
123,1.0
123,
154,2.0
182,4.0
209,2.0
225,2.0
173,1.0
57,
165,2.0
233,2.0
81,
237,4.0
135,4.0
132,2.0
132,2.0
55,
92,2.0
162,1.0
118,4.0
0,3.0
203,4.0
247,2.0
120,4.0
216,2.0
161,2.0
164,2.0
199,2.0
141,2.0
185,2.0
63,
164,2.0
191,2.0
262,2.0
214,2.0
195,2.0
144,4.0
130,1.0
161,2.0
172,2.0
204,4.0
149,2.0
189,2.0
74,2.0
165,2.0
141,4.0
134,2.0
155,2.0
101,
132,2.0
179,2.0
134,2.0
1,
180,2.0
178,2.0
109,1.0
124,2.0
120,2.0
71,
161,2.0
125,4.0
215,2.0
136,
146,
124,4.0
219,2.0
155,4.0
241,4.0
109,2.0
120,1.0
181,4.0
151,2.0
180,2.0
201,2.0
164,2.0
150,2.0
254,4.0
145,2.0
130,2.0
106,
108,
204,2.0
109,2.0
211,4.0
210,2.0
52,
0,3.0
117,
143,2.0
179,2.0
108,1.0
187,2.0
216,4.0
29,
79,
174,2.0
15,
238,2.0
222,2.0
62,
178,2.0
201,2.0
137,4.0
0,3.0
97,1.0
192,2.0
142,2.0
204,2.0
96,
176,2.0
273,2.0
140,4.0
146,2.0
134,2.0
162,2.0
138,1.0
185,2.0
217,4.0
225,4.0
159,4.0
224,4.0
163,2.0
215,2.0
159,2.0
151,2.0
173,2.0
98,4.0
221,4.0
235,2.0
128,4.0
83,
208,2.0
101,
147,2.0
145,
169,2.0
172,2.0
139,2.0
221,4.0
162,4.0
154,4.0
149,2.0
160,2.0
185,4.0
170,2.0
146,2.0
205,2.0
157,2.0
196,2.0
116,
158,4.0
153,2.0
188,2.0
193,4.0
249,2.0
161,4.0
213,2.0
195,4.0
124,2.0
190,4.0
217,4.0
85,
54,
121,4.0
126,2.0
138,2.0
227,2.0
190,2.0
161,2.0
231,4.0
197,2.0
114,2.0
171,2.0
124,4.0
130,2.0
173,4.0
147,2.0
156,2.0
119,2.0
193,4.0
190,2.0
89,2.0
226,2.0
213,2.0
179,2.0
180,4.0
127,2.0
134,
157,4.0
0,3.0
157,2.0
149,4.0
185,2.0
181,2.0
160,2.0
177,2.0
138,4.0
136,2.0
130,4.0
181,4.0
186,2.0
194,2.0
205,4.0
75,
182,2.0
221,2.0
185,4.0
180,4.0
45,
134,2.0
215,2.0
187,2.0
186,2.0
88,
117,4.0
0,3.0
181,2.0
168,2.0
94,
149,4.0
92,
169,2.0
86,
212,2.0
228,2.0
133,2.0
190,2.0
127,
153,2.0
158,2.0
144,2.0
179,4.0
167,2.0
208,4.0
147,2.0
166,2.0
55,
161,2.0
167,2.0
52,
231,4.0
141,4.0
192,4.0
161,4.0
191,2.0
162,4.0
126,
68,
179,2.0
52,
195,2.0
146,2.0
214,2.0
140,4.0
160,2.0
172,4.0
117,1.0
147,2.0
135,4.0
130,2.0
176,2.0
194,2.0
150,2.0
121,2.0
149,2.0
128,1.0
172,2.0
93,1.0
62,
163,2.0
139,
193,2.0
176,2.0
282,4.0
168,2.0
151,4.0
158,4.0
202,2.0
190,4.0
191,2.0
163,2.0
172,2.0
190,4.0
155,2.0
109,
150,2.0
163,2.0
169,2.0
216,2.0
191,2.0
172,2.0
215,4.0
147,2.0
141,2.0
80,
131,2.0
120,
41,
76,
198,4.0
163,4.0
183,2.0
46,
101,
217,2.0
161,2.0
190,2.0
175,2.0
234,2.0
145,4.0
136,4.0
100,2.0
139,2.0
216,2.0
222,2.0
185,2.0
148,2.0
108,2.0
87,
174,2.0
211,2.0
204,2.0
182,2.0
156,2.0
73,
177,4.0
84,
148,2.0
169,2.0
170,4.0
5,
259,2.0
57,
214,2.0
210,2.0
